ID_Manufacturer;Numer katalogowy;Skrócony numer katalogowy;Kategoria produktu;ID_kategorii;Model;Nazwa;Opis;Zdjęcie głowne;Zdjęcie dodatkowe;Meta opis;Meta słowa kluczowe;cena;Price flag;Hydrokolor;Kolor;Dodatkowe kolory;Waga;Rozmiar (szerokość x wysokość x głębokość);Pojemność;Material;Dodatkowy materiał wykonania;Rozmiar opakowania;Multipack;Rozmiar opakowania zbiorczego;Minimalne zamówienie;Coloration;Znakowanie;Kraj produkcji;Maksymalny rozmiar nadruku
12;R08334.04;R08334.04;Kubki termiczne;21;R08329.02;Kubek izotermiczny Montreal 535 ml, niebieski/czarny ;Kubek izotermiczny termos o pojemności 535 ml o matowym, czarnym wykończeniu. Dwie ścianki wykonane ze stali nierdzewnej, wewnętrzna ze stali o podwyższonej jakości 18/8. Próżnia pomiędzy ściankami. Pokrywka rozkręca się, umożliwiając jej dokładne umycie.;Kubek-izotermiczny-Montreal-535-ml-niebieski-czarny.jpg;Kubek-izotermiczny-Montreal-535-ml-niebieski-czarny-a.jpg, Kubek-izotermiczny-Montreal-535-ml-niebieski-czarny-b.jpg, Kubek-izotermiczny-Montreal-535-ml-niebieski-czarny-c.jpg, Kubek-izotermiczny-Montreal-535-ml-niebieski-czarny-d.jpg, Kubek-izotermiczny-Montreal-535-ml-niebieski-czarny-e.jpg, Kubek-izotermiczny-Montreal-535-ml-niebieski-czarny-f.jpg;Kubek izotermiczny Montreal 535 ml, niebieski/czarny z matowymi wykończeniami. Zrobione ze stali nierdzewnej. Między ściankami próżnia. Rozkręcana pokrywka pozwalająca na dokładne mycie.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;44,9;1;;niebieski;czarny;;87 x 240 x 80;535 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 52x159, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 52x158, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;52x159
12;R08334.08;R08334.08;Kubki termiczne;21;R08334.04;Kubek izotermiczny Montreal 535 ml, czerwony/czarny ;Kubek izotermiczny termos o pojemności 535 ml o matowym, czarnym wykończeniu. Dwie ścianki wykonane ze stali nierdzewnej, wewnętrzna ze stali o podwyższonej jakości 18/8. Próżnia pomiędzy ściankami. Pokrywka rozkręca się, umożliwiając jej dokładne umycie.;Kubek-izotermiczny-Montreal-535ml-czerwony-czarny.jpg;Kubek-izotermiczny-Montreal-535ml-czerwony-czarny-a.jpg, Kubek-izotermiczny-Montreal-535ml-czerwony-czarny-b.jpg, Kubek-izotermiczny-Montreal-535ml-czerwony-czarny-c.jpg, Kubek-izotermiczny-Montreal-535ml-czerwony-czarny-d.jpg, Kubek-izotermiczny-Montreal-535ml-czerwony-czarny-e.jpg, Kubek-izotermiczny-Montreal-535ml-czerwony-czarny-f.jpg, Kubek-izotermiczny-Montreal-535ml-czerwony-czarny-g.jpg;Kubek izotermiczny Montreal 535 ml, czerwony/czarny z matowymi wykończeniami. Zrobione ze stali nierdzewnej. Między ściankami próżnia. Rozkręcana pokrywka pozwalająca na dokładne mycie.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;44,9;1;;czerwony;czarny;;87 x 240 x 80;535 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 52x165, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x167, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;52x165
12;R08334.55;R08334.55;Kubki termiczne;21;R08334.08;Kubek izotermiczny Montreal 535 ml, jasnozielony/czarny ;Kubek izotermiczny termos o pojemności 535 ml o matowym, czarnym wykończeniu. Dwie ścianki wykonane ze stali nierdzewnej, wewnętrzna ze stali o podwyższonej jakości 18/8. Próżnia pomiędzy ściankami. Pokrywka rozkręca się, umożliwiając jej dokładne umycie.;Kubek-izotermiczny-Montreal-535-ml-jasnozielony-czarny.jpg;Kubek-izotermiczny-Montreal-535-ml-jasnozielony-czarny-a.jpg, Kubek-izotermiczny-Montreal-535-ml-jasnozielony-czarny-b.jpg, Kubek-izotermiczny-Montreal-535-ml-jasnozielony-czarny-c.jpg, Kubek-izotermiczny-Montreal-535-ml-jasnozielony-czarny-d.jpg, Kubek-izotermiczny-Montreal-535-ml-jasnozielony-czarny-e.jpg;Kubek izotermiczny Montreal 535 ml, jasnozielony/czarny z matowymi wykończeniami. Zrobione ze stali nierdzewnej. Między ściankami próżnia. Rozkręcana pokrywka pozwalająca na dokładne mycie.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;44,9;1;;jasnozielony;czarny;;87 x 240 x 80;535 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x165, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 53x166, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x165
12;R08335.04;R08335.04;Kubki termiczne;21;R08334.55;Kubek izotermiczny Fresvik 390 ml, niebieski/biały ;Szczelny kubek izotermiczny - termos o pojemności 390 ml. Wykonany ze stali nierdzewnej, na zewnątrz pokryty lakierem. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Fresvik-390-ml-niebieski-bialy.jpg;Kubek-izotermiczny-Fresvik-390-ml-niebieski-bialy-a.jpg, Kubek-izotermiczny-Fresvik-390-ml-niebieski-bialy-b.jpg, Kubek-izotermiczny-Fresvik-390-ml-niebieski-bialy-c.jpg, Kubek-izotermiczny-Fresvik-390-ml-niebieski-bialy-d.jpg, Kubek-izotermiczny-Fresvik-390-ml-niebieski-bialy-e.jpg;Kubek izotermiczny Fresvik 390 ml, niebieski/biały jeden z prostrzych i klasycznych modeli w naszej ofercie. Wykonany ze stali nierdzewnej, na zewnątrz pokryty lakierem.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;29,9;1;;niebieski;biały;;73 x 177 x 73;390 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x134, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x138, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 50x134, maksymalny rozmiar logo: 25x120, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 50x134, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;50x134
12;R08335.05;R08335.05;Kubki termiczne;21;R08335.04;Kubek izotermiczny Fresvik 390 ml, zielony/biały ;Szczelny kubek izotermiczny - termos o pojemności 390 ml. Wykonany ze stali nierdzewnej, na zewnątrz pokryty lakierem. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Fresvik-390-ml-zielony-bialy.jpg;Kubek-izotermiczny-Fresvik-390-ml-zielony-bialy-a.jpg, Kubek-izotermiczny-Fresvik-390-ml-zielony-bialy-b.jpg, Kubek-izotermiczny-Fresvik-390-ml-zielony-bialy-c.jpg, Kubek-izotermiczny-Fresvik-390-ml-zielony-bialy-d.jpg;Kubek izotermiczny Fresvik 390 ml, zielony/biały jeden z prostrzych i klasycznych modeli w naszej ofercie. Wykonany ze stali nierdzewnej, na zewnątrz pokryty lakierem.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;29,9;1;;zielony;biały;;73 x 177 x 73;390 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x140, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x134, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 50x140, maksymalny rozmiar logo: 25x120, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 50x140, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;50x140
12;R08335.08;R08335.08;Kubki termiczne;21;R08335.05;Kubek izotermiczny Fresvik 390 ml, czerwony/biały ;Szczelny kubek izotermiczny - termos o pojemności 390 ml. Wykonany ze stali nierdzewnej, na zewnątrz pokryty lakierem. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Fresvik-390-ml-czerwony-bialy.jpg;Kubek-izotermiczny-Fresvik-390-ml-czerwony-bialy-a.jpg, Kubek-izotermiczny-Fresvik-390-ml-czerwony-bialy-b.jpg, Kubek-izotermiczny-Fresvik-390-ml-czerwony-bialy-c.jpg, Kubek-izotermiczny-Fresvik-390-ml-czerwony-bialy-d.jpg;Kubek izotermiczny Fresvik 390 ml, czerwony/biały jeden z prostrzych i klasycznych modeli w naszej ofercie. Wykonany ze stali nierdzewnej, na zewnątrz pokryty lakierem.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;29,9;1;;czerwony;biały;;73 x 177 x 73;390 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x137, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x133, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 51x137, maksymalny rozmiar logo: 25x120, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 51x137, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;51x137
12;R08336.02;R08336.02;Kubki termiczne;21;R08335.08;Kubek izotermiczny Viki 390 ml, czarny/biały ;Kubek izotermiczny – o pojemności 390 ml z dwiema ściankami ze stali nierdzewnej, zewnętrzna pokryta lakierem. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Viki-390-ml-czarny-bialy.jpg;Kubek-izotermiczny-Viki-390-ml-czarny-bialy-a.jpg, Kubek-izotermiczny-Viki-390-ml-czarny-bialy-b.jpg, Kubek-izotermiczny-Viki-390-ml-czarny-bialy-c.jpg, Kubek-izotermiczny-Viki-390-ml-czarny-bialy-d.jpg;Kubek izotermiczny Viki 390 ml, czarny/biały o prostym, opływowym kształcie. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;25,9;1;;czarny;biały;;75 x 198 x 75;390 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x144, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x139, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 51x144, maksymalny rozmiar logo: 30x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 51x139, maksymalny rozmiar logo: 30x30, ilość kolorów: 1";;51x144
12;R08336.04;R08336.04;Kubki termiczne;21;R08336.02;Kubek izotermiczny Viki 390 ml, niebieski/biały ;Kubek izotermiczny – o pojemności 390 ml z dwiema ściankami ze stali nierdzewnej, zewnętrzna pokryta lakierem. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Viki-390-ml-niebieski-bialy.jpg;Kubek-izotermiczny-Viki-390-ml-niebieski-bialy-a.jpg, Kubek-izotermiczny-Viki-390-ml-niebieski-bialy-b.jpg, Kubek-izotermiczny-Viki-390-ml-niebieski-bialy-c.jpg, Kubek-izotermiczny-Viki-390-ml-niebieski-bialy-d.jpg, Kubek-izotermiczny-Viki-390-ml-niebieski-bialy-e.jpg, Kubek-izotermiczny-Viki-390-ml-niebieski-bialy-f.jpg;Kubek izotermiczny Viki 390 ml, niebieski/biały o prostym, opływowym kształcie. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;25,9;1;;niebieski;biały;;75 x 198 x 75;390 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 52x149, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x145, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 52x149, maksymalny rozmiar logo: 30x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 51x145, maksymalny rozmiar logo: 30x30, ilość kolorów: 1";;52x149
12;R08336.05;R08336.05;Kubki termiczne;21;R08336.04;Kubek izotermiczny Viki 390 ml, zielony/biały ;Kubek izotermiczny – o pojemności 390 ml z dwiema ściankami ze stali nierdzewnej, zewnętrzna pokryta lakierem. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Viki-390-ml-zielony-bialy.jpg;Kubek-izotermiczny-Viki-390-ml-zielony-bialy-a.jpg, Kubek-izotermiczny-Viki-390-ml-zielony-bialy-c.jpg, Kubek-izotermiczny-Viki-390-ml-zielony-bialy-d.jpg, Kubek-izotermiczny-Viki-390-ml-zielony-bialy-e.jpg;Kubek izotermiczny Viki 390 ml, zielony/biały o prostym, opływowym kształcie. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;25,9;1;;zielony;biały;;75 x 198 x 75;390 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x141, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x145, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 51x141, maksymalny rozmiar logo: 30x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 51x145, maksymalny rozmiar logo: 30x30, ilość kolorów: 1";;51x141
12;R08336.08;R08336.08;Kubki termiczne;21;R08336.05;Kubek izotermiczny Viki 390 ml, czerwony/biały ;Kubek izotermiczny – o pojemności 390 ml z dwiema ściankami ze stali nierdzewnej, zewnętrzna pokryta lakierem. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;Kubek-izotermiczny-Viki-390-ml-czerwony-bialy.jpg;Kubek-izotermiczny-Viki-390-ml-czerwony-bialy-a.jpg, Kubek-izotermiczny-Viki-390-ml-czerwony-bialy-b.jpg, Kubek-izotermiczny-Viki-390-ml-czerwony-bialy-c.jpg, Kubek-izotermiczny-Viki-390-ml-czerwony-bialy-d.jpg, Kubek-izotermiczny-Viki-390-ml-czerwony-bialy-e.jpg;Kubek izotermiczny Viki 390 ml, czerwony/biały o prostym, opływowym kształcie. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8. Podstawa kubka z wodoodpornej gumy termoplastycznej TPR.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;25,9;1;;czerwony;biały;;75 x 198 x 75;390 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x145, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x145, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 51x145, maksymalny rozmiar logo: 30x30, ilość kolorów: 1
tampodruk A4, rozmiar obszaru zdobienia: 51x145, maksymalny rozmiar logo: 30x30, ilość kolorów: 1";;51x145
12;R08337.06;R08337.06;Kubki termiczne;21;R08336.08;Kubek izotermiczny Lahti 450 ml, biały ;Kubek izotermiczny z dwiema ściankami ze stali nierdzewnej. Ścianka wewnętrzna wykonana z stali 18/8. Próżnia pomiędzy ściankami zapewnia bardzo dobre właściwości termoizolacyjne.;Kubek-izotermiczny-Lahti-450-ml-bialy.jpg;Kubek-izotermiczny-Lahti-450-ml-bialy-a.jpg, Kubek-izotermiczny-Lahti-450-ml-bialy-b.jpg, Kubek-izotermiczny-Lahti-450-ml-bialy-c.jpg, Kubek-izotermiczny-Lahti-450-ml-bialy-d.jpg;Kubek izotermiczny Lahti 450 ml, biały zrobiony ze stali nierdzewnej. Bardzo dobrze utrzymuje temperaturę. Zdobienia w różnym kolorze.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;47,9;1;;biały;;;73 x 235 x 73;450 ml;stal nierdzewna 18/8;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x167, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x167, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x167
12;R08337.08;R08337.08;Kubki termiczne;21;R08337.06;Kubek izotermiczny Lahti 450 ml, czerwony ;Kubek izotermiczny z dwiema ściankami ze stali nierdzewnej. Ścianka wewnętrzna wykonana z stali 18/8. Próżnia pomiędzy ściankami zapewnia bardzo dobre właściwości termoizolacyjne.;Kubek-izotermiczny-Lahti-450-ml-czerwony.jpg;Kubek-izotermiczny-Lahti-450-ml-czerwony-a.jpg, Kubek-izotermiczny-Lahti-450-ml-czerwony-b.jpg, Kubek-izotermiczny-Lahti-450-ml-czerwony-c.jpg, Kubek-izotermiczny-Lahti-450-ml-czerwony-d.jpg;Kubek izotermiczny Lahti 450 ml, czerwony zrobiony ze stali nierdzewnej. Bardzo dobrze utrzymuje temperaturę. Zdobienia w różnym kolorze.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;47,9;1;;czerwony;;;73 x 235 x 73;450 ml;stal nierdzewna 18/8;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x167, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x167, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x167
12;R08337.28;R08337.28;Kubki termiczne;21;R08337.08;Kubek izotermiczny Lahti 450 ml, jasnoniebieski ;Kubek izotermiczny z dwiema ściankami ze stali nierdzewnej. Ścianka wewnętrzna wykonana z stali 18/8. Próżnia pomiędzy ściankami zapewnia bardzo dobre właściwości termoizolacyjne.;Kubek-izotermiczny-Lahti-450-ml-jasnoniebieski.jpg;Kubek-izotermiczny-Lahti-450-ml-jasnoniebieski-a.jpg, Kubek-izotermiczny-Lahti-450-ml-jasnoniebieski-b.jpg, Kubek-izotermiczny-Lahti-450-ml-jasnoniebieski-c.jpg, Kubek-izotermiczny-Lahti-450-ml-jasnoniebieski-d.jpg;Kubek izotermiczny Lahti 450 ml, jasnoniebieski zrobiony ze stali nierdzewnej. Bardzo dobrze utrzymuje temperaturę. Zdobienia w różnym kolorze.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;47,9;1;;jasnoniebieski;;;73 x 235  73;450 ml;stal nierdzewna 18/8;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x167, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x167, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x167
12;R08348.28;R08348.28;Kubki termiczne;21;R08337.28;Kubek izotermiczny Tornio 450 ml, jasnoniebieski ;Kubek izotermiczny - termos o pojemności 450 ml. Wykonany ze stali nierdzewnej pokrytej lakierem. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8;Kubek-izotermiczny-Tornio-450-ml-jasnoniebieski.jpg;Kubek-izotermiczny-Tornio-450-ml-jasnoniebieski-z-nadrukiem.jpg, Kubek-izotermiczny-Tornio-450-ml-jasnoniebieski-a.jpg, Kubek-izotermiczny-Tornio-450-ml-jasnoniebieski-b.jpg, Kubek-izotermiczny-Tornio-450-ml-jasnoniebieski-c.jpg, Kubek-izotermiczny-Tornio-450-ml-jasnoniebieski-d.jpg;Kubek izotermiczny Tornio 450 ml, jasnoniebieski to termos o pojemności 450 ml. Wykonany ze stali nierdzewnej pokrytej lakierem. Próżnia pomiędzy dwiema ściankami zapewnia bardzo dobre właściwości termoizolacyjne. Wewnętrzna ścianka wykonana ze stali o podwyższonej jakości 18/8;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;27,9;1;;jasnoniebieski;;;81 x 200 x 81;450 ml;stal nierdzewna 18/8;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x160, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 51x160, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 51x160, maksymalny rozmiar logo: 25x120, ilość kolorów: 1
UV U3, rozmiar obszaru zdobienia: 51x160, maksymalny rozmiar logo: 25x120, ilość kolorów: 1";;51x160
12;R08349.04;R08349.04;Kubki termiczne;21;R08348.28;Kubek izotermiczny Resolute 380 ml, niebieski/srebrny ;Kubek izotermiczny z metalową pokrywką i dwiema ściankami ze stali nierdzewnej. Wewnątrz kubka stal 18/8 o podwyższonej jakości, na zewnątrz stal nierdzewna 18/0 i transparentny plastik. Pojemność 380 ml.;Kubek-izotermiczny-Resolute-380-ml-niebieski-srebrny.jpg;Kubek-izotermiczny-Resolute-380-ml-niebieski-srebrny-a.jpg, Kubek-izotermiczny-Resolute-380-ml-niebieski-srebrny-b.jpg, Kubek-izotermiczny-Resolute-380-ml-niebieski-srebrny-c.jpg;Kubek izotermiczny Resolute 380 ml, niebieski/srebrny klasyczny kubek termiczny z możliwością znakowania. Spora pojemność. Wykonany ze stali nierdzewnej.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;19,9;1;;niebieski;srebrny;;83 x 175 x 83;380 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 51x45, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A3, rozmiar obszaru zdobienia: 30x45, maksymalny rozmiar logo: 30x30, ilość kolorów: 4";;51x45
12;R08349.08;R08349.08;Kubki termiczne;21;R08349.04;Kubek izotermiczny Resolute 380 ml, czerwony/srebrny ;Kubek izotermiczny z metalową pokrywką i dwiema ściankami ze stali nierdzewnej. Wewnątrz kubka stal 18/8 o podwyższonej jakości, na zewnątrz stal nierdzewna 18/0 i transparentny plastik. Pojemność 380 ml.;Kubek-izotermiczny-Resolute-380-ml-czerwony-srebrny.jpg;Kubek-izotermiczny-Resolute-380-ml-czerwony-srebrny-a.jpg, Kubek-izotermiczny-Resolute-380-ml-czerwony-srebrny-b.jpg, Kubek-izotermiczny-Resolute-380-ml-czerwony-srebrny-c.jpg;Kubek izotermiczny Resolute 380 ml, czerwony/srebrny klasyczny kubek termiczny z możliwością znakowania. Spora pojemność. Wykonany ze stali nierdzewnej.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;19,9;1;;czerwony;srebrny;;83 x 175 x 83;380 ml;stal nierdzewna;;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x45, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
tampodruk A3, rozmiar obszaru zdobienia: 30x45, maksymalny rozmiar logo: 30x30, ilość kolorów: 4";;50x45
12;R08358;R08358;Kubki termiczne;21;R08349.08;Kubek izotermiczny Auto Steel Mug 400 ml z podgrzewaczem, srebrny/czarny ;Wykonany ze stali nierdzewnej samochodowy kubek izotermiczny o pojemności 400 ml z podgrzewaczem. Wewnątrz zastosowano stal nierdzewną 18/8 o podwyższonej jakości. Podstawa kubka z pianki termoizolacyjnej. Podłączenie do zapalniczki samochodowej 12V.;Kubek-izotermiczny-Auto-Steel-Mug-400-ml-z-podgrzewaczem-srebrny-czarny.jpg;Kubek-izotermiczny-Auto-Steel-Mug-400-ml-z-podgrzewaczem-srebrny-czarny-a.jpg, Kubek-izotermiczny-Auto-Steel-Mug-400-ml-z-podgrzewaczem-srebrny-czarny-b.jpg;Kubek izotermiczny Auto Steel Mug 400 ml z podgrzewaczem, srebrny/czarny z uchwytem to gadżet, którego nie może zabraknąć przy długich podróżach. Zawartość kubka można podgrzać dzięki podłączeniu zapalniczki samochodowej 12V.;kubek reklamowy z logo z nadrukiem producent termiczny ceramiczny emaliowany izotermiczny dla firm;34,9;1;;srebrny;czarny;;85 x 165 x 85;400 ml;stal nierdzewna;plastik;;;;;;"grawer L3, rozmiar obszaru zdobienia: 50x80, maksymalny rozmiar logo: 50x30, ilość kolorów: 1
grawer L3, rozmiar obszaru zdobienia: 50x80, maksymalny rozmiar logo: 50x30, ilość kolorów: 1";;50x80
